1,0,71,Sleeping
2,0,71,Sleeping
3,0,71,Sleeping
4,0,71,Sleeping


1,0,71,Sleeping
2,0,71,Sleeping
3,0,71,Sleeping
4,0,71,Sleeping


1,0,72,Sleeping
2,0,72,Sleeping
3,0,72,Sleeping
4,0,72,Sleeping


1,0,72,Sleeping
2,0,72,Sleeping
3,0,72,Sleeping
4,0,72,Sleeping


1,0,72,Sleeping
2,0,72,Sleeping
3,0,72,Sleeping
4,0,72,Sleeping


1,0,73,Sleeping
2,0,73,Sleeping
3,0,73,Sleeping
4,0,73,Sleeping


1,0,73,Sleeping
2,0,73,Sleeping
3,0,73,Sleeping
4,0,73,Sleeping


1,0,74,Sleeping
2,0,74,Sleeping
3,0,74,Sleeping
4,0,74,Sleeping


1,0,74,Sleeping
2,0,74,Sleeping
3,0,74,Sleeping
4,0,74,Sleeping


1,0,74,Sleeping
2,0,74,Sleeping
3,0,74,Sleeping
4,0,74,Sleeping


1,0,75,Sleeping
2,0,75,Sleeping
3,0,75,Sleeping
4,0,75,Sleeping


1,0,75,Sleeping
2,0,75,Sleeping
3,0,75,Sleeping
4,0,75,Sleeping


1,0,76,Sleeping
2,0,76,Sleeping
3,0,76,Sleeping
4,0,76,Sleeping


1,0,76,Sleeping
2,0,76,Sleeping
3,0,76,Sleeping
4,0,76,Sleeping


1,0,77,Sleeping
2,0,77,Sleeping
3,0,77,Runnable
4,0,77,Runnable


1,0,77,Sleeping
2,0,77,Sleeping
3,0,77,Sleeping
4,0,77,Sleeping


1,0,77,Sleeping
2,0,77,Sleeping
3,0,77,Sleeping
4,0,77,Sleeping


1,0,78,Sleeping
2,0,78,Sleeping
3,0,78,Sleeping
4,0,78,Sleeping


1,0,78,Sleeping
2,0,78,Sleeping
3,0,78,Sleeping
4,0,78,Sleeping


1,0,79,Sleeping
2,0,79,Sleeping
3,0,79,Running 
4,0,79,Runnable
5,0,79,Runnable


1,0,79,Sleeping
2,0,79,Sleeping
3,0,79,Running 
4,0,79,Runnable
5,0,79,Runnable


1,0,79,Sleeping
2,0,79,Sleeping
3,0,79,Running 
4,0,79,Runnable
5,0,79,Runnable


1,0,80,Sleeping
2,0,80,Sleeping
3,1,80,Runnable
4,0,80,Running 
5,0,80,Runnable
6,0,80,Runnable


1,0,80,Sleeping
2,0,80,Sleeping
3,1,80,Runnable
4,0,80,Running 
5,0,80,Runnable
6,0,80,Runnable


1,0,81,Sleeping
2,0,81,Sleeping
3,1,81,Runnable
4,1,81,Runnable
5,0,81,Running 
6,0,81,Runnable


1,0,81,Sleeping
2,0,81,Sleeping
3,1,81,Runnable
4,1,81,Runnable
5,0,81,Running 
6,0,81,Runnable


1,0,81,Sleeping
2,0,81,Sleeping
3,1,81,Runnable
4,1,81,Runnable
5,0,81,Running 
6,0,81,Runnable


1,0,82,Sleeping
2,0,82,Sleeping
3,1,82,Runnable
4,1,82,Runnable
5,1,82,Runnable
6,0,82,Running 


1,0,82,Sleeping
2,0,82,Sleeping
3,1,82,Runnable
4,1,82,Runnable
5,1,82,Runnable
6,0,82,Running 


1,0,83,Sleeping
2,0,83,Sleeping
3,1,83,Running 
4,1,83,Runnable
5,1,83,Runnable
6,1,83,Runnable


1,0,83,Sleeping
2,0,83,Sleeping
3,1,83,Running 
4,1,83,Runnable
5,1,83,Runnable
6,1,83,Runnable


1,0,83,Sleeping
2,0,83,Sleeping
3,1,83,Running 
4,1,83,Runnable
5,1,83,Runnable
6,1,83,Runnable


1,0,84,Sleeping
2,0,84,Sleeping
3,1,84,Running 
4,1,84,Runnable
5,1,84,Runnable
6,1,84,Runnable


1,0,84,Sleeping
2,0,84,Sleeping
3,1,84,Running 
4,1,84,Runnable
5,1,84,Runnable
6,1,84,Runnable


1,0,85,Sleeping
2,0,85,Sleeping
3,2,85,Runnable
4,1,85,Running 
5,1,85,Runnable
6,1,85,Runnable


1,0,85,Sleeping
2,0,85,Sleeping
3,2,85,Runnable
4,1,85,Running 
5,1,85,Runnable
6,1,85,Runnable


1,0,85,Sleeping
2,0,85,Sleeping
3,2,85,Runnable
4,1,85,Running 
5,1,85,Runnable
6,1,85,Runnable


1,0,86,Sleeping
2,0,86,Sleeping
3,2,86,Runnable
4,1,86,Running 
5,1,86,Runnable
6,1,86,Runnable


1,0,86,Sleeping
2,0,86,Sleeping
3,2,86,Runnable
4,1,86,Running 
5,1,86,Runnable
6,1,86,Runnable


1,0,87,Sleeping
2,0,87,Sleeping
3,2,87,Runnable
4,2,87,Runnable
5,1,87,Running 
6,1,87,Runnable


1,0,87,Sleeping
2,0,87,Sleeping
3,2,87,Runnable
4,2,87,Runnable
5,1,87,Running 
6,1,87,Runnable


1,0,87,Sleeping
2,0,87,Sleeping
3,2,87,Runnable
4,2,87,Runnable
5,1,87,Running 
6,1,87,Runnable


1,0,88,Sleeping
2,0,88,Sleeping
3,2,88,Runnable
4,2,88,Runnable
5,1,88,Running 
6,1,88,Runnable


1,0,88,Sleeping
2,0,88,Sleeping
3,2,88,Runnable
4,2,88,Runnable
5,1,88,Running 
6,1,88,Runnable


1,0,89,Sleeping
2,0,89,Sleeping
3,2,89,Runnable
4,2,89,Runnable
5,2,89,Runnable
6,1,89,Running 


1,0,89,Sleeping
2,0,89,Sleeping
3,2,89,Runnable
4,2,89,Runnable
5,2,89,Runnable
6,1,89,Running 


1,0,89,Sleeping
2,0,89,Sleeping
3,2,89,Runnable
4,2,89,Runnable
5,2,89,Runnable
6,1,89,Running 


1,0,90,Sleeping
2,0,90,Sleeping
3,2,90,Runnable
4,2,90,Runnable
5,2,90,Runnable
6,1,90,Running 


1,0,90,Sleeping
2,0,90,Sleeping
3,2,90,Runnable
4,2,90,Runnable
5,2,90,Runnable
6,1,90,Running 


1,0,91,Sleeping
2,0,91,Sleeping
3,2,91,Running 
4,2,91,Runnable
5,2,91,Runnable
6,2,91,Runnable


1,0,91,Sleeping
2,0,91,Sleeping
3,2,91,Running 
4,2,91,Runnable
5,2,91,Runnable
6,2,91,Runnable


1,0,91,Sleeping
2,0,91,Sleeping
3,2,91,Running 
4,2,91,Runnable
5,2,91,Runnable
6,2,91,Runnable


1,0,92,Sleeping
2,0,92,Sleeping
3,2,92,Running 
4,2,92,Runnable
5,2,92,Runnable
6,2,92,Runnable


1,0,92,Sleeping
2,0,92,Sleeping
3,2,92,Running 
4,2,92,Runnable
5,2,92,Runnable
6,2,92,Runnable


1,0,93,Sleeping
2,0,93,Sleeping
3,2,93,Running 
4,2,93,Runnable
5,2,93,Runnable
6,2,93,Runnable


1,0,93,Sleeping
2,0,93,Sleeping
3,2,93,Running 
4,2,93,Runnable
5,2,93,Runnable
6,2,93,Runnable


1,0,93,Sleeping
2,0,93,Sleeping
3,2,93,Running 
4,2,93,Runnable
5,2,93,Runnable
6,2,93,Runnable


1,0,94,Sleeping
2,0,94,Sleeping
3,2,94,Running 
4,2,94,Runnable
5,2,94,Runnable
6,2,94,Runnable


1,0,94,Sleeping
2,0,94,Sleeping
3,2,94,Running 
4,2,94,Runnable
5,2,94,Runnable
6,2,94,Runnable


1,0,95,Sleeping
2,0,95,Sleeping
3,3,95,Runnable
4,2,95,Running 
5,2,95,Runnable
6,2,95,Runnable


1,0,95,Sleeping
2,0,95,Sleeping
3,3,95,Runnable
4,2,95,Running 
5,2,95,Runnable
6,2,95,Runnable


1,0,95,Sleeping
2,0,95,Sleeping
3,3,95,Runnable
4,2,95,Running 
5,2,95,Runnable
6,2,95,Runnable


1,0,96,Sleeping
2,0,96,Sleeping
3,3,96,Runnable
4,2,96,Running 
5,2,96,Runnable
6,2,96,Runnable


1,0,96,Sleeping
2,0,96,Sleeping
3,3,96,Runnable
4,2,96,Running 
5,2,96,Runnable
6,2,96,Runnable


1,0,97,Sleeping
2,0,97,Sleeping
3,3,97,Runnable
4,2,97,Running 
5,2,97,Runnable
6,2,97,Runnable


1,0,97,Sleeping
2,0,97,Sleeping
3,3,97,Runnable
4,2,97,Running 
5,2,97,Runnable
6,2,97,Runnable


1,0,97,Sleeping
2,0,97,Sleeping
3,3,97,Runnable
4,2,97,Running 
5,2,97,Runnable
6,2,97,Runnable


1,0,98,Sleeping
2,0,98,Sleeping
3,3,98,Runnable
4,2,98,Running 
5,2,98,Runnable
6,2,98,Runnable


1,0,98,Sleeping
2,0,98,Sleeping
3,3,98,Runnable
4,2,98,Running 
5,2,98,Runnable
6,2,98,Runnable


1,0,99,Sleeping
2,0,99,Sleeping
3,3,99,Runnable
4,3,99,Runnable
5,2,99,Running 
6,2,99,Runnable


1,0,99,Sleeping
2,0,99,Sleeping
3,3,99,Runnable
4,3,99,Runnable
5,2,99,Running 
6,2,99,Runnable


1,0,99,Sleeping
2,0,99,Sleeping
3,3,99,Runnable
4,3,99,Runnable
5,2,99,Running 
6,2,99,Runnable


1,0,100,Sleeping
2,0,100,Sleeping
3,3,100,Runnable
4,3,100,Runnable
5,2,100,Running 
6,2,100,Runnable


1,0,100,Sleeping
2,0,100,Sleeping
3,3,100,Runnable
4,3,100,Runnable
5,2,100,Running 
6,2,100,Runnable


1,0,101,Sleeping
2,0,101,Sleeping
3,3,101,Runnable
4,3,101,Runnable
5,2,101,Running 
6,2,101,Runnable


1,0,101,Sleeping
2,0,101,Sleeping
3,3,101,Runnable
4,3,101,Runnable
5,2,101,Running 
6,2,101,Runnable


1,0,101,Sleeping
2,0,101,Sleeping
3,3,101,Runnable
4,3,101,Runnable
5,2,101,Running 
6,2,101,Runnable


1,0,102,Sleeping
2,0,102,Sleeping
3,3,102,Runnable
4,3,102,Runnable
5,2,102,Running 
6,2,102,Runnable


1,0,102,Sleeping
2,0,102,Sleeping
3,3,102,Runnable
4,3,102,Runnable
5,2,102,Running 
6,2,102,Runnable


1,0,103,Sleeping
2,0,103,Sleeping
3,3,103,Runnable
4,3,103,Runnable
5,3,103,Runnable
6,2,103,Running 


1,0,103,Sleeping
2,0,103,Sleeping
3,3,103,Runnable
4,3,103,Runnable
5,3,103,Runnable
6,2,103,Running 


1,0,103,Sleeping
2,0,103,Sleeping
3,3,103,Runnable
4,3,103,Runnable
5,3,103,Runnable
6,2,103,Running 


1,0,104,Sleeping
2,0,104,Sleeping
3,3,104,Runnable
4,3,104,Runnable
5,3,104,Runnable
6,2,104,Running 


1,0,104,Sleeping
2,0,104,Sleeping
3,3,104,Runnable
4,3,104,Runnable
5,3,104,Runnable
6,2,104,Running 


1,0,105,Sleeping
2,0,105,Sleeping
3,3,105,Runnable
4,3,105,Runnable
5,3,105,Runnable
6,2,105,Running 


1,0,105,Sleeping
2,0,105,Sleeping
3,3,105,Runnable
4,3,105,Runnable
5,3,105,Runnable
6,2,105,Running 


1,0,105,Sleeping
2,0,105,Sleeping
3,3,105,Runnable
4,3,105,Runnable
5,3,105,Runnable
6,2,105,Running 


1,0,106,Sleeping
2,0,106,Sleeping
3,3,106,Runnable
4,3,106,Runnable
5,3,106,Runnable
6,2,106,Running 


1,0,106,Sleeping
2,0,106,Sleeping
3,3,106,Runnable
4,3,106,Runnable
5,3,106,Runnable
6,2,106,Running 


1,0,107,Sleeping
2,0,107,Sleeping
3,3,107,Running 
4,3,107,Runnable
5,3,107,Runnable
6,3,107,Runnable


1,0,107,Sleeping
2,0,107,Sleeping
3,3,107,Running 
4,3,107,Runnable
5,3,107,Runnable
6,3,107,Runnable


1,0,107,Sleeping
2,0,107,Sleeping
3,3,107,Running 
4,3,107,Runnable
5,3,107,Runnable
6,3,107,Runnable


1,0,108,Sleeping
2,0,108,Sleeping
3,3,108,Running 
4,3,108,Runnable
5,3,108,Runnable
6,3,108,Runnable


1,0,108,Sleeping
2,0,108,Sleeping
3,3,108,Running 
4,3,108,Runnable
5,3,108,Runnable
6,3,108,Runnable


1,0,109,Sleeping
2,0,109,Sleeping
3,3,109,Running 
4,3,109,Runnable
5,3,109,Runnable
6,3,109,Runnable


1,0,109,Sleeping
2,0,109,Sleeping
3,3,109,Running 
4,3,109,Runnable
5,3,109,Runnable
6,3,109,Runnable


1,0,110,Sleeping
2,0,110,Sleeping
3,3,110,Runnable
4,3,110,Runnable
5,3,110,Runnable
6,3,110,Runnable


1,0,110,Sleeping
2,0,110,Sleeping
3,3,110,Running 
4,3,110,Runnable
5,3,110,Runnable
6,3,110,Runnable


1,0,110,Sleeping
2,0,110,Sleeping
3,3,110,Running 
4,3,110,Runnable
5,3,110,Runnable
6,3,110,Runnable


1,0,111,Sleeping
2,0,111,Sleeping
3,3,111,Running 
4,3,111,Runnable
5,3,111,Runnable
6,3,111,Runnable


1,0,111,Sleeping
2,0,111,Sleeping
3,3,111,Running 
4,3,111,Runnable
5,3,111,Runnable
6,3,111,Runnable


1,0,112,Sleeping
2,0,112,Sleeping
3,3,112,Running 
4,3,112,Runnable
5,3,112,Runnable
6,3,112,Runnable


1,0,112,Sleeping
2,0,112,Sleeping
3,3,112,Running 
4,3,112,Runnable
5,3,112,Runnable
6,3,112,Runnable


1,0,112,Sleeping
2,0,112,Sleeping
3,3,112,Running 
4,3,112,Runnable
5,3,112,Runnable
6,3,112,Runnable


1,0,113,Sleeping
2,0,113,Sleeping
3,3,113,Running 
4,3,113,Runnable
5,3,113,Runnable
6,3,113,Runnable


1,0,113,Sleeping
2,0,113,Sleeping
3,3,113,Running 
4,3,113,Runnable
5,3,113,Runnable
6,3,113,Runnable


1,0,114,Sleeping
2,0,114,Sleeping
3,3,114,Running 
4,3,114,Runnable
5,3,114,Runnable
6,3,114,Runnable


1,0,114,Sleeping
2,0,114,Sleeping
3,3,114,Running 
4,3,114,Runnable
5,3,114,Runnable
6,3,114,Runnable


1,0,114,Sleeping
2,0,114,Sleeping
3,3,114,Running 
4,3,114,Runnable
5,3,114,Runnable
6,3,114,Runnable


1,0,115,Sleeping
2,0,115,Sleeping
3,4,115,Runnable
4,3,115,Running 
5,3,115,Runnable
6,3,115,Runnable


1,0,115,Sleeping
2,0,115,Sleeping
3,4,115,Runnable
4,3,115,Running 
5,3,115,Runnable
6,3,115,Runnable


1,0,116,Sleeping
2,0,116,Sleeping
3,4,116,Runnable
4,3,116,Running 
5,3,116,Runnable
6,3,116,Runnable


1,0,116,Sleeping
2,0,116,Sleeping
3,4,116,Runnable
4,3,116,Running 
5,3,116,Runnable
6,3,116,Runnable


1,0,116,Sleeping
2,0,116,Sleeping
3,4,116,Runnable
4,3,116,Running 
5,3,116,Runnable
6,3,116,Runnable


1,0,117,Sleeping
2,0,117,Sleeping
3,4,117,Runnable
4,3,117,Running 
5,3,117,Runnable
6,3,117,Runnable


1,0,117,Sleeping
2,0,117,Sleeping
3,4,117,Runnable
4,3,117,Running 
5,3,117,Runnable
6,3,117,Runnable


1,0,118,Sleeping
2,0,118,Sleeping
3,4,118,Runnable
4,3,118,Running 
5,3,118,Runnable
6,3,118,Runnable


1,0,118,Sleeping
2,0,118,Sleeping
3,4,118,Runnable
4,3,118,Running 
5,3,118,Runnable
6,3,118,Runnable


1,0,118,Sleeping
2,0,118,Sleeping
3,4,118,Runnable
4,3,118,Running 
5,3,118,Runnable
6,3,118,Runnable


1,0,119,Sleeping
2,0,119,Sleeping
3,4,119,Runnable
4,3,119,Running 
5,3,119,Runnable
6,3,119,Runnable


1,0,119,Sleeping
2,0,119,Sleeping
3,4,119,Runnable
4,3,119,Running 
5,3,119,Runnable
6,3,119,Runnable


1,0,120,Sleeping
2,0,120,Sleeping
3,4,120,Runnable
4,3,120,Running 
5,3,120,Runnable
6,3,120,Runnable


1,0,120,Sleeping
2,0,120,Sleeping
3,4,120,Runnable
4,3,120,Running 
5,3,120,Runnable
6,3,120,Runnable


1,0,120,Sleeping
2,0,120,Sleeping
3,4,120,Runnable
4,3,120,Running 
5,3,120,Runnable
6,3,120,Runnable


1,0,121,Sleeping
2,0,121,Sleeping
3,4,121,Runnable
4,3,121,Running 
5,3,121,Runnable
6,3,121,Runnable


1,0,121,Sleeping
2,0,121,Sleeping
3,4,121,Runnable
4,3,121,Running 
5,3,121,Runnable
6,3,121,Runnable


1,0,122,Sleeping
2,0,122,Sleeping
3,4,122,Runnable
4,3,122,Running 
5,3,122,Runnable
6,3,122,Runnable


1,0,122,Sleeping
2,0,122,Sleeping
3,4,122,Runnable
4,3,122,Running 
5,3,122,Runnable
6,3,122,Runnable


1,0,122,Sleeping
2,0,122,Sleeping
3,4,122,Runnable
4,3,122,Running 
5,3,122,Runnable
6,3,122,Runnable


1,0,123,Sleeping
2,0,123,Sleeping
3,4,123,Runnable
4,4,123,Runnable
5,3,123,Running 
6,3,123,Runnable


1,0,123,Sleeping
2,0,123,Sleeping
3,4,123,Runnable
4,4,123,Runnable
5,3,123,Running 
6,3,123,Runnable


1,0,124,Sleeping
2,0,124,Sleeping
3,4,124,Runnable
4,4,124,Runnable
5,3,124,Running 
6,3,124,Runnable


1,0,124,Sleeping
2,0,124,Sleeping
3,4,124,Runnable
4,4,124,Runnable
5,3,124,Running 
6,3,124,Runnable


1,0,124,Sleeping
2,0,124,Sleeping
3,4,124,Runnable
4,4,124,Runnable
5,3,124,Running 
6,3,124,Runnable


1,0,125,Sleeping
2,0,125,Sleeping
3,4,125,Runnable
4,4,125,Runnable
5,3,125,Running 
6,3,125,Runnable


1,0,125,Sleeping
2,0,125,Sleeping
3,4,125,Runnable
4,4,125,Runnable
5,3,125,Running 
6,3,125,Runnable


1,0,126,Sleeping
2,0,126,Sleeping
3,4,126,Runnable
4,4,126,Runnable
5,3,126,Running 
6,3,126,Runnable


1,0,126,Sleeping
2,0,126,Sleeping
3,4,126,Runnable
4,4,126,Runnable
5,3,126,Running 
6,3,126,Runnable


1,0,126,Sleeping
2,0,126,Sleeping
3,4,126,Runnable
4,4,126,Runnable
5,3,126,Running 
6,3,126,Runnable


1,0,127,Sleeping
2,0,127,Sleeping
3,4,127,Runnable
4,4,127,Runnable
5,3,127,Running 
6,3,127,Runnable


1,0,127,Sleeping
2,0,127,Sleeping
3,4,127,Runnable
4,4,127,Runnable
5,3,127,Running 
6,3,127,Runnable


1,0,128,Sleeping
2,0,128,Sleeping
3,4,128,Runnable
4,4,128,Runnable
5,3,128,Running 
6,3,128,Runnable


1,0,128,Sleeping
2,0,128,Sleeping
3,4,128,Runnable
4,4,128,Runnable
5,3,128,Running 
6,3,128,Runnable


1,0,128,Sleeping
2,0,128,Sleeping
3,4,128,Runnable
4,4,128,Runnable
5,3,128,Running 
6,3,128,Runnable


1,0,129,Sleeping
2,0,129,Sleeping
3,4,129,Runnable
4,4,129,Runnable
5,3,129,Running 
6,3,129,Runnable


1,0,129,Sleeping
2,0,129,Sleeping
3,4,129,Runnable
4,4,129,Runnable
5,3,129,Running 
6,3,129,Runnable


1,0,130,Sleeping
2,0,130,Sleeping
3,4,130,Runnable
4,4,130,Runnable
5,3,130,Running 
6,3,130,Runnable


1,0,130,Sleeping
2,0,130,Sleeping
3,4,130,Runnable
4,4,130,Runnable
5,3,130,Running 
6,3,130,Runnable


1,0,130,Sleeping
2,0,130,Sleeping
3,4,130,Runnable
4,4,130,Runnable
5,3,130,Running 
6,3,130,Runnable


1,0,131,Sleeping
2,0,131,Sleeping
3,4,131,Runnable
4,4,131,Runnable
5,4,131,Runnable
6,3,131,Running 


1,0,131,Sleeping
2,0,131,Sleeping
3,4,131,Runnable
4,4,131,Runnable
5,4,131,Runnable
6,3,131,Running 


1,0,132,Sleeping
2,0,132,Sleeping
3,4,132,Runnable
4,4,132,Runnable
5,4,132,Runnable
6,3,132,Running 


1,0,132,Sleeping
2,0,132,Sleeping
3,4,132,Runnable
4,4,132,Runnable
5,4,132,Runnable
6,3,132,Running 


1,0,132,Sleeping
2,0,132,Sleeping
3,4,132,Runnable
4,4,132,Runnable
5,4,132,Runnable
6,3,132,Running 


1,0,133,Sleeping
2,0,133,Sleeping
3,4,133,Runnable
4,4,133,Runnable
5,4,133,Runnable
6,3,133,Running 


1,0,133,Sleeping
2,0,133,Sleeping
3,4,133,Runnable
4,4,133,Runnable
5,4,133,Runnable
6,3,133,Running 


1,0,134,Sleeping
2,0,134,Sleeping
3,4,134,Runnable
4,4,134,Runnable
5,4,134,Runnable
6,3,134,Running 


1,0,134,Sleeping
2,0,134,Sleeping
3,4,134,Runnable
4,4,134,Runnable
5,4,134,Runnable
6,3,134,Running 


1,0,134,Sleeping
2,0,134,Sleeping
3,4,134,Runnable
4,4,134,Runnable
5,4,134,Runnable
6,3,134,Running 


1,0,135,Sleeping
2,0,135,Sleeping
3,4,135,Runnable
4,4,135,Runnable
5,4,135,Runnable
6,3,135,Running 


1,0,135,Sleeping
2,0,135,Sleeping
3,4,135,Runnable
4,4,135,Runnable
5,4,135,Runnable
6,3,135,Running 


1,0,136,Sleeping
2,0,136,Sleeping
3,4,136,Runnable
4,4,136,Runnable
5,4,136,Runnable
6,3,136,Running 


1,0,136,Sleeping
2,0,136,Sleeping
3,4,136,Runnable
4,4,136,Runnable
5,4,136,Runnable
6,3,136,Running 


1,0,137,Sleeping
2,0,137,Sleeping
3,4,137,Runnable
4,4,137,Runnable
5,4,137,Runnable
6,3,137,Runnable


1,0,137,Sleeping
2,0,137,Sleeping
3,4,137,Runnable
4,4,137,Runnable
5,4,137,Runnable
6,3,137,Running 


1,0,137,Sleeping
2,0,137,Sleeping
3,4,137,Runnable
4,4,137,Runnable
5,4,137,Runnable
6,3,137,Running 


1,0,138,Sleeping
2,0,138,Sleeping
3,4,138,Runnable
4,4,138,Runnable
5,4,138,Runnable
6,3,138,Running 


1,0,138,Sleeping
2,0,138,Sleeping
3,4,138,Runnable
4,4,138,Runnable
5,4,138,Runnable
6,3,138,Running 


1,0,139,Sleeping
2,0,139,Sleeping
3,4,139,Runnable
4,4,139,Runnable
5,4,139,Runnable
6,4,139,Runnable


1,0,139,Sleeping
2,0,139,Sleeping
3,4,139,Running 
4,4,139,Runnable
5,4,139,Runnable
6,4,139,Runnable


1,0,139,Sleeping
2,0,139,Sleeping
3,4,139,Running 
4,4,139,Runnable
5,4,139,Runnable
6,4,139,Runnable


1,0,140,Sleeping
2,0,140,Sleeping
3,4,140,Runnable
4,4,140,Running 
5,4,140,Runnable
6,4,140,Runnable


1,0,140,Sleeping
2,0,140,Sleeping
3,4,140,Runnable
4,4,140,Running 
5,4,140,Runnable
6,4,140,Runnable


1,0,141,Sleeping
2,0,141,Sleeping
3,4,141,Runnable
4,4,141,Runnable
5,4,141,Running 
6,4,141,Runnable


1,0,141,Sleeping
2,0,141,Sleeping
3,4,141,Runnable
4,4,141,Runnable
5,4,141,Running 
6,4,141,Runnable


1,0,141,Sleeping
2,0,141,Sleeping
3,4,141,Runnable
4,4,141,Runnable
5,4,141,Running 
6,4,141,Runnable


1,0,142,Sleeping
2,0,142,Sleeping
3,4,142,Runnable
4,4,142,Runnable
5,4,142,Runnable
6,4,142,Running 


1,0,142,Sleeping
2,0,142,Sleeping
3,4,142,Runnable
4,4,142,Runnable
5,4,142,Runnable
6,4,142,Running 


1,0,143,Sleeping
2,0,143,Sleeping
3,4,143,Running 
4,4,143,Runnable
5,4,143,Runnable
6,4,143,Runnable


1,0,143,Sleeping
2,0,143,Sleeping
3,4,143,Running 
4,4,143,Runnable
5,4,143,Runnable
6,4,143,Runnable


1,0,143,Sleeping
2,0,143,Sleeping
3,4,143,Running 
4,4,143,Runnable
5,4,143,Runnable
6,4,143,Runnable


1,0,144,Sleeping
2,0,144,Sleeping
3,4,144,Runnable
4,4,144,Running 
5,4,144,Runnable
6,4,144,Runnable


1,0,144,Sleeping
2,0,144,Sleeping
3,4,144,Runnable
4,4,144,Running 
5,4,144,Runnable
6,4,144,Runnable


1,0,145,Sleeping
2,0,145,Sleeping
3,4,145,Runnable
4,4,145,Runnable
5,4,145,Running 
6,4,145,Runnable


1,0,145,Sleeping
2,0,145,Sleeping
3,4,145,Runnable
4,4,145,Runnable
5,4,145,Running 
6,4,145,Runnable


1,0,145,Sleeping
2,0,145,Sleeping
3,4,145,Runnable
4,4,145,Runnable
5,4,145,Running 
6,4,145,Runnable


1,0,146,Sleeping
2,0,146,Sleeping
3,4,146,Runnable
4,4,146,Runnable
5,4,146,Runnable
6,4,146,Running 


1,0,146,Sleeping
2,0,146,Sleeping
